"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Temple of the False God","voc","Near Mint","German","","","2023-10-01 10:02:06.313000","187","False","False","0.02"
"1","1","Temple of the False God","voc","Near Mint","German","","","2023-10-01 10:02:06.313000","187","False","False","0.16"
"3","3","Temple of the False God","lcc","Near Mint","English","","","2023-12-24 22:35:19.740000","359","False","False",""
"1","1","Temple of Triumph","dmc","Near Mint","German","","","2023-10-01 10:02:06.313000","238","False","False","0.21"
"1","1","Temporal Cleansing","mom","Near Mint","German","","","2023-10-01 10:02:06.313000","80","False","False","0.02"
"1","1","Temur Banner","ktk","Near Mint","English","","","2023-10-01 10:02:06.313000","226","False","False","0.01"
"1","1","Tenth District Veteran","rna","Near Mint","German","","","2023-10-01 10:02:06.313000","26","False","False","0.02"
"1","1","Tenured Oilcaster","mom","Near Mint","English","","","2023-10-01 10:02:06.313000","126","False","False","0.02"
"1","1","Tenza, Godo's Maul","dmc","Near Mint","German","","","2023-10-01 10:02:06.313000","193","False","False","0.12"
"1","1","Tergrid's Shadow","khm","Near Mint","German","","","2023-10-01 10:02:06.313000","113","False","False","0.05"
"1","1","Tergrid's Shadow","khm","Near Mint","German","","","2023-10-01 10:02:06.313000","113","False","False","0.08"
"2","2","Terminal Agony","mh2","Near Mint","German","","","2023-10-01 10:02:06.313000","424","False","False","0.02"
"1","1","Terminal Agony","mh2","Near Mint","German","","","2023-10-01 10:02:06.313000","215","False","False","0.08"
"1","1","Terminate","dmc","Near Mint","German","","","2023-10-01 10:02:06.313000","172","False","False","0.28"
"1","1","Terramorph","mh2","Near Mint","German","","","2023-10-01 10:02:06.313000","177","False","False","0.02"
"1","1","Terramorphic Expanse","dmc","Near Mint","English","","","2023-10-01 10:02:06.313000","239","False","False","0.10"
"1","1","Terramorphic Expanse","dmc","Near Mint","German","","","2023-10-01 10:02:06.313000","239","False","False","0.08"
"2","2","Terramorphic Expanse","lcc","Near Mint","English","","","2023-12-24 22:14:40.263000","360","False","False",""
"1","1","Terramorphic Expanse","cmr","Near Mint","German","","","2023-10-01 10:02:06.313000","357","False","False","0.10"
"1","1","Terramorphic Expanse","znc","Near Mint","German","","","2023-10-01 10:02:06.313000","142","False","False","0.14"
"1","1","Terrarion","emn","Near Mint","German","","","2023-10-01 10:02:06.313000","201","False","False","0.05"
"1","1","Territorial Boar","rna","Near Mint","German","","","2023-10-01 10:02:06.313000","145","False","False","0.02"
"1","1","Territorial Hammerskull","xln","Near Mint","German","","","2023-10-01 10:02:06.313000","41","False","False","0.15"
"1","1","Territorial Witchstalker","woe","Near Mint","English","","","2023-10-01 10:05:48.427000","189","False","False","0.05"
"1","1","Terror of the Fairgrounds","kld","Near Mint","German","","","2023-10-01 10:02:06.313000","137","False","False","0.01"
"1","1","Terror Tide","lci","Near Mint","English","","","2024-01-13 22:15:48.990000","127","False","False","0.25"
"1","1","Teshar, Ancestor's Apostle","dmc","Near Mint","German","","","2023-10-01 10:02:06.313000","105","False","False","0.15"
"1","1","Tetsuko Umezawa, Fugitive","mul","Near Mint","English","","","2023-10-01 10:02:06.313000","12","False","False","0.10"
"1","1","Tezzeret, Betrayer of Flesh Emblem","tneo","Near Mint","German","","","2023-10-01 10:02:06.313000","19","False","False","0.38"
"1","1","Tezzeret, Master of Metal","aer","Near Mint","German","foil","","2023-10-01 10:02:06.313000","190","False","False","2.99"
"2","2","Tezzeret's Betrayal","aer","Near Mint","German","","","2023-10-01 10:02:06.313000","191","False","False","0.30"
"3","3","Tezzeret's Simulacrum","aer","Near Mint","German","","","2023-10-01 10:02:06.313000","193","False","False","0.11"
"3","3","Tezzeret's Touch","aer","Near Mint","German","","","2023-10-01 10:02:06.313000","138","False","False","0.05"
"1","1","Thalia, Guardian of Thraben","vow","Near Mint","German","","","2023-10-01 10:02:06.313000","38","False","False","2.89"
"1","1","Thassa, God of the Sea","lcc","Near Mint","English","","","2023-12-24 22:38:06.913000","176","False","False",""
"1","1","The Apprentice's Folly","woe","Near Mint","English","","","2023-10-01 10:02:06.313000","200","False","False","0.19"
"1","1","The Belligerent","lci","Near Mint","English","","","2024-01-13 22:15:48.990000","225","False","False","0.15"
"4","4","The Birth of Meletis","thb","Near Mint","German","","","2023-10-01 10:02:06.313000","5","False","False","0.02"
"1","1","The Circle of Loyalty","dmc","Near Mint","German","","","2023-10-01 10:02:06.313000","98","False","False","0.30"
"1","1","The Dragon-Kami Reborn // Dragon-Kami's Egg","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","473","False","False","0.20"
"1","1","The Fall of Kroog","bro","Near Mint","German","","","2023-10-01 10:02:06.313000","133","False","False","0.01"
"1","1","The Fall of Lord Konda // Fragment of Konda","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","12","False","False","0.01"
"1","1","The Fall of Lord Konda // Fragment of Konda","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","12","False","False","0.09"
"1","1","The Grey Havens","ltr","Near Mint","English","","","2023-10-01 10:02:06.313000","255","False","False","0.35"
"1","1","The Grim Captain's Locker","lcc","Near Mint","English","","","2023-12-24 22:14:40.263000","82","False","False",""
"1","1","The Indomitable","lcc","Near Mint","English","","","2023-12-24 22:14:40.263000","75","False","False",""
"1","1","The Long Reach of Night // Animus of Night's Reach","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","109","False","False","0.04"
"1","1","The Mana Rig","dmc","Near Mint","German","","","2023-10-01 10:02:06.313000","80","False","False","3.70"
"1","1","The Mending of Dominaria","znc","Near Mint","German","","","2023-10-01 10:02:06.313000","74","False","False","0.04"
"3","3","The Modern Age // Vector Glider","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","66","False","False","0.12"
"1","1","The Modern Age // Vector Glider","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","66","False","False","0.07"
"1","1","The Mouth of Sauron","ltr","Near Mint","English","","","2023-10-01 10:02:06.313000","216","False","False","0.09"
"1","1","The Peregrine Dynamo","dmc","Near Mint","German","","","2023-10-01 10:02:06.313000","19","False","False","2.00"
"1","1","The Princess Takes Flight","woe","Near Mint","English","","","2023-10-01 10:02:06.313000","23","False","False","0.03"
"1","1","The Prismatic Piper","cmr","Near Mint","German","","","2023-10-01 10:02:06.313000","1","False","False","0.02"
"1","1","The Reaver Cleaver","dmc","Near Mint","German","","","2023-10-01 10:02:06.313000","8","False","False","10.81"
"1","1","The Shattered States Era // Nameless Conqueror","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","162","False","False","0.02"
"1","1","The Shattered States Era // Nameless Conqueror","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","162","False","False","0.07"
"1","1","The Underworld Cookbook","mh2","Near Mint","German","","","2023-10-01 10:02:06.313000","434","False","False","0.31"
"1","1","Thermo-Alchemist","mid","Near Mint","German","","","2023-10-01 10:02:06.313000","164","False","False","0.04"
"4","4","Thieves' Guild Enforcer","m21","Near Mint","German","","","2023-10-01 10:02:06.313000","125","False","False","0.41"
"1","1","Thieving Skydiver","lcc","Near Mint","English","","","2023-12-24 22:38:06.913000","177","False","False",""
"1","1","Third Path Iconoclast","bro","Near Mint","German","","","2023-10-01 10:02:06.313000","223","False","False","0.84"
"2","2","Thirst for Knowledge","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","85","False","False","0.09"
"3","3","Thirst for Meaning","thb","Near Mint","German","","","2023-10-01 10:02:06.313000","74","False","False","0.09"
"1","1","Thopter","tmh2","Near Mint","English","","","2023-10-01 10:02:06.313000","19","False","False","0.05"
"1","1","Thopter Arrest","aer","Near Mint","German","","","2023-10-01 10:02:06.313000","25","False","False","0.06"
"1","1","Thopter Mechanic","bro","Near Mint","German","","","2023-10-01 10:02:06.313000","68","False","False","0.02"
"1","1","Thorned Moloch","hou","Near Mint","German","","","2023-10-01 10:02:06.313000","108","False","False","0.04"
"1","1","Thornglint Bridge","mh2","Near Mint","German","","","2023-10-01 10:02:06.313000","258","False","False","0.06"
"1","1","Thornglint Bridge","mh2","Near Mint","German","","","2023-10-01 10:02:06.313000","258","False","False","0.08"
"1","1","Thornwood Falls","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","279","False","False","0.04"
"4","4","Thornwood Falls","m20","Near Mint","German","","","2023-10-01 10:02:06.313000","258","False","False","0.04"
"1","1","Thought Collapse","rna","Near Mint","German","","","2023-10-01 10:02:06.313000","57","False","False","0.04"
"1","1","Thousand Moons Infantry","lci","Near Mint","English","foil","","2024-01-13 22:15:48.990000","38","False","False","0.05"
"2","2","Thraben Exorcism","mid","Near Mint","German","","","2023-10-01 10:02:06.313000","39","False","False","0.02"
"1","1","Thran Power Suit","bro","Near Mint","German","","","2023-10-01 10:02:06.313000","253","False","False","0.13"
"1","1","Thran Spider","pbro","Near Mint","German","","","2023-10-01 10:02:06.313000","254p","False","False","0.05"
"1","1","Thran Vigil","bro","Near Mint","German","","","2023-10-01 10:02:06.313000","114","False","False","0.05"
"1","1","Thrashing Brontodon","lci","Near Mint","English","","","2023-12-24 22:35:19.740000","216","False","False",""
"1","1","Thrashing Brontodon","lci","Near Mint","English","","","2024-01-13 22:15:48.990000","216","False","False","0.11"
"4","4","Thrashing Brontodon","m21","Near Mint","German","","","2023-10-01 10:02:06.313000","209","False","False","0.05"
"1","1","Threadbind Clique // Rip the Seams","woe","Near Mint","German","foil","","2023-10-25 10:26:22.653000","239","False","False","0.19"
"1","1","Thrill of Possibility","dmc","Near Mint","German","","","2023-10-01 10:02:06.313000","127","False","False","0.05"
"1","1","Thrill of Possibility","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","148","False","False","0.02"
"1","1","Thrill of Possibility","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","148","False","False","0.01"
"1","1","Thrill of Possibility","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","148","False","False","0.06"
"2","2","Thriving Bluff","lcc","Near Mint","English","","","2023-12-24 22:14:40.263000","361","False","False",""
"1","1","Thriving Grove","lcc","Near Mint","English","","","2023-12-24 22:35:19.740000","362","False","False",""
"1","1","Thriving Heath","lcc","Near Mint","English","","","2023-12-24 22:35:19.740000","363","False","False",""
"1","1","Thriving Ibex","kld","Near Mint","German","","","2023-10-01 10:02:06.313000","31","False","False","0.08"
"1","1","Thriving Isle","lcc","Near Mint","English","","","2023-12-24 22:14:40.263000","364","False","False",""
"1","1","Thriving Moor","lcc","Near Mint","English","","","2023-12-24 22:14:40.263000","365","False","False",""
"1","1","Thriving Rhino","kld","Near Mint","German","","","2023-10-01 10:02:06.313000","171","False","False","0.05"
"1","1","Throne of the Grim Captain // The Grim Captain","lci","Near Mint","English","foil","","2024-01-13 22:15:48.990000","313","False","False","0.30"
"1","1","Throne of the Grim Captain // The Grim Captain","lci","Near Mint","English","","","2024-01-13 22:15:48.990000","266","False","False","0.14"
"1","1","Thunderclap Wyvern","khc","Near Mint","German","","","2023-10-01 10:02:06.313000","94","False","False","0.02"
"1","1","Thunderherd Migration","lcc","Near Mint","English","","","2023-12-24 22:35:19.740000","259","False","False",""
"1","1","Thundering Ceratok","war","Near Mint","German","","","2023-10-01 10:02:06.313000","179","False","False","0.02"
"3","3","Thundering Rebuke","znr","Near Mint","German","","","2023-10-01 10:02:06.313000","170","False","False","0.16"
"3","3","Thundering Rebuke","znr","Near Mint","German","","","2023-10-01 10:02:06.313000","170","False","False","0.03"
"1","1","Thundering Spineback","lcc","Near Mint","English","","","2023-12-24 22:35:19.740000","260","False","False",""
"1","1","Thunderous Debut","woe","Near Mint","German","","","2023-10-25 10:26:22.653000","190","False","False","0.18"
"1","1","Thunderous Orator","stx","Near Mint","German","","","2023-10-01 10:02:06.313000","35","False","False","0.13"
"2","2","Thundersteel Colossus","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","261","False","False","0.03"
"1","1","Thundersteel Colossus","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","261","False","False","0.07"
"4","4","Tide Shaper","mh2","Near Mint","German","","","2023-10-01 10:02:06.313000","72","False","False","0.49"
"1","1","Tidepool Turtle","dmu","Near Mint","German","foil","","2023-10-01 10:02:06.313000","69","False","False","0.10"
"1","1","Tidy Conclusion","kld","Near Mint","German","","","2023-10-01 10:02:06.313000","103","False","False","0.07"
"1","1","Tiller Engine","dmc","Near Mint","German","","","2023-10-01 10:02:06.313000","96","False","False","4.10"
"1","1","Tilonalli's Knight","xln","Near Mint","German","","","2023-10-01 10:02:06.313000","169","False","False","0.02"
"2","2","Timber Gorge","ogw","Near Mint","German","","","2023-10-01 10:02:06.313000","179","False","False","0.02"
"2","2","Timberland Guide","mid","Near Mint","German","","","2023-10-01 10:02:06.313000","202","False","False","0.05"
"1","1","Timberwatch Elf","khc","Near Mint","German","","","2023-10-01 10:02:06.313000","76","False","False","0.02"
"1","1","Time Wipe","dmc","Near Mint","German","","","2023-10-01 10:02:06.313000","173","False","False","0.17"
"1","1","Timeless Witness","mh2","Near Mint","German","","","2023-10-01 10:02:06.313000","179","False","False","0.16"
"1","1","Timely Interference","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","70","False","False","0.04"
"1","1","Timely Interference","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","70","False","False","0.04"
"1","1","Timestream Navigator","lcc","Near Mint","English","","","2023-12-24 22:14:40.263000","178","False","False",""
"1","1","Timin, Youthful Geist","voc","Near Mint","German","","","2023-10-01 10:02:06.313000","16","False","False","0.18"
"1","1","Timothar, Baron of Bats","lcc","Near Mint","English","","","2023-12-24 22:40:47.713000","210","False","False",""
"1","1","Timothar, Baron of Bats","voc","Near Mint","German","foil","","2023-10-01 10:02:06.313000","4","False","False","0.10"
"1","1","Tireless Hauler // Dire-Strain Brawler","mid","Near Mint","German","","","2023-10-01 10:02:06.313000","305","False","False","0.05"
"1","1","Tireless Hauler // Dire-Strain Brawler","mid","Near Mint","German","foil","","2023-10-01 10:02:06.313000","305","False","False","0.03"
"1","1","Tireless Provisioner","mh2","Near Mint","German","","","2023-10-01 10:02:06.313000","180","False","False","0.48"
"1","1","Tireless Provisioner","mh2","Near Mint","German","","","2023-10-01 10:02:06.313000","180","False","False","0.51"
"1","1","Tireless Tracker","soi","Near Mint","German","","","2023-10-01 10:02:06.313000","233","False","False","4.69"
"1","1","Tishana, Voice of Thunder","lcc","Near Mint","English","","","2023-12-24 22:38:06.913000","291","False","False",""
"1","1","Titania, Protector of Argoth","mh2","Near Mint","German","","","2023-10-01 10:02:06.313000","287","False","False","1.49"
"2","2","Titanic Growth","woe","Near Mint","English","","","2023-10-01 10:02:06.313000","191","False","False","0.02"
"4","4","Titanic Growth","m21","Near Mint","German","","","2023-10-01 10:02:06.313000","210","False","False","0.05"
"1","1","Tithing Blade // Consuming Sepulcher","lci","Near Mint","English","","","2024-01-13 22:15:48.990000","128","False","False","0.53"
"2","2","Tizerus Charger","mh2","Near Mint","German","","","2023-10-01 10:02:06.313000","101","False","False","0.11"
"1","1","Toadstool Admirer","woe","Near Mint","English","","","2023-10-01 10:05:48.427000","192","False","False","0.05"
"1","1","Tocasia's Welcome","pbro","Near Mint","German","","","2023-10-01 10:02:06.313000","30p","False","False","1.25"
"1","1","Together Forever","znc","Near Mint","German","","","2023-10-01 10:02:06.313000","22","False","False","0.10"
"1","1","Tolarian Geyser","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","71","False","False","0.05"
"1","1","Tolarian Sentinel","tsr","Near Mint","English","","","2023-10-01 10:02:06.313000","94","False","False","0.02"
"1","1","Tolarian Terror","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","72","False","False","0.01"
"1","1","Toll of the Invasion","war","Near Mint","German","","","2023-10-01 10:02:06.313000","108","False","False","0.10"
"1","1","Tomakul Scrapsmith","bro","Near Mint","German","","","2023-10-01 10:02:06.313000","153","False","False","0.10"
"1","1","Took Reaper","ltr","Near Mint","English","","","2023-10-01 10:02:06.313000","35","False","False","0.03"
"1","1","Toolcraft Exemplar","kld","Near Mint","German","","","2023-10-01 10:02:06.313000","32","False","False","0.33"
"1","1","Topiary Stomper","lcc","Near Mint","English","","","2023-12-24 22:35:19.740000","261","False","False",""
"1","1","Topography Tracker","lcc","Near Mint","English","","","2023-12-24 22:38:06.913000","95","False","False",""
"3","3","Torbran, Thane of Red Fell","eld","Near Mint","German","","","2023-10-01 10:02:06.313000","147","False","False","0.41"
"1","1","Torch Gauntlet","kld","Near Mint","German","","","2023-10-01 10:02:06.313000","237","False","False","0.17"
"2","2","Torch the Tower","woe","Near Mint","English","","","2023-10-01 10:02:06.313000","153","False","False","0.05"
"1","1","Tori D'Avenant, Fury Rider","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","322","False","False","0.05"
"1","1","Tori D'Avenant, Fury Rider","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","322","False","False","0.03"
"1","1","Tori D'Avenant, Fury Rider","dmu","Near Mint","German","foil","","2023-10-01 10:02:06.313000","322","False","False","0.13"
"1","1","Tori D'Avenant, Fury Rider","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","223","False","False","0.06"
"1","1","Torment of Hailfire","hou","Near Mint","German","","","2023-10-01 10:02:06.313000","77","False","False","11.15"
"1","1","Tormenting Voice","ktk","Near Mint","English","","","2023-10-01 10:02:06.313000","123","False","False","0.12"
"1","1","Tormenting Voice","soi","Near Mint","German","","","2023-10-01 10:02:06.313000","186","False","False","0.01"
"2","2","Tormod's Cryptkeeper","mh2","Near Mint","German","","","2023-10-01 10:02:06.313000","239","False","False","0.12"
"1","1","Toski, Bearer of Secrets","khm","Near Mint","German","","","2023-10-01 10:02:06.313000","197","False","False","10.02"
"1","1","Totentanz, Swarm Piper","woe","Near Mint","English","","","2023-10-01 10:05:48.427000","216","False","False","0.08"
"1","1","Totentanz, Swarm Piper","woe","Near Mint","German","","","2023-10-25 10:26:22.653000","216","False","False","0.11"
"1","1","Touch the Spirit Realm","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","40","False","False","0.13"
"1","1","Touch the Spirit Realm","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","40","False","False","0.13"
"2","2","Tourach's Canticle","mh2","Near Mint","German","","","2023-10-01 10:02:06.313000","103","False","False","0.02"
"1","1","Tovolar, Dire Overlord // Tovolar, the Midnight Scourge","mid","Near Mint","English","","","2023-10-01 10:02:06.313000","246","False","False","2.27"
"1","1","Towashi Guide-Bot","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","262","False","False","0.05"
"1","1","Towashi Guide-Bot","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","262","False","False","0.07"
"1","1","Tower Defense","rna","Near Mint","German","","","2023-10-01 10:02:06.313000","147","False","False","0.25"
"2","2","Toxic Abomination","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","112","False","False","0.01"
"1","1","Toxic Abomination","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","112","False","False","0.21"
"1","1","Toxic Scorpion","vow","Near Mint","German","","","2023-10-01 10:02:06.313000","224","False","False","0.10"
"1","1","Tragic Fall","mh2","Near Mint","German","","","2023-10-01 10:02:06.313000","104","False","False","0.02"
"1","1","Tranquil Cove","khc","Near Mint","German","","","2023-10-01 10:02:06.313000","119","False","False","0.02"
"3","3","Tranquil Cove","iko","Near Mint","German","","","2023-10-01 10:02:06.313000","257","False","False","0.02"
"4","4","Tranquil Expanse","aer","Near Mint","German","","","2023-10-01 10:02:06.313000","189","False","False","0.12"
"2","2","Tranquil Expanse","ogw","Near Mint","German","","","2023-10-01 10:02:06.313000","180","False","False","0.15"
"1","1","Transguild Courier","dmc","Near Mint","German","","","2023-10-01 10:02:06.313000","194","False","False","0.05"
"1","1","Traumatic Revelation","mom","Near Mint","English","","","2023-10-01 10:02:06.313000","127","False","False","0.02"
"1","1","Traxos, Scourge of Kroog","dmc","Near Mint","German","","","2023-10-01 10:02:06.313000","195","False","False","0.22"
"1","1","Treacherous Terrain","znc","Near Mint","German","","","2023-10-01 10:02:06.313000","105","False","False","0.13"
"1","1","Treasure","tmom","Near Mint","English","","","2023-10-01 10:02:06.313000","20","False","False","0.05"
"2","2","Treasure","twoe","Near Mint","English","","","2023-10-01 10:05:48.427000","14","False","False","0.08"
"1","1","Treasure","tneo","Near Mint","German","","","2023-10-01 10:02:06.313000","17","False","False","0.07"
"1","1","Treasure","tcmr","Near Mint","German","","","2023-10-01 10:02:06.313000","12","False","False","0.04"
"2","2","Treasure","tmh2","Near Mint","German","","","2023-10-01 10:02:06.313000","20","False","False","0.03"
"2","2","Treasure Keeper","aer","Near Mint","German","","","2023-10-01 10:02:06.313000","177","False","False","0.02"
"1","1","Treasure Keeper","aer","Near Mint","German","","","2023-10-01 10:02:06.313000","177","False","False","0.25"
"1","1","Treeshaker Chimera","thb","Near Mint","German","","","2023-10-01 10:02:06.313000","297","False","False","0.15"
"1","1","Trench Stalker","bro","Near Mint","German","","","2023-10-01 10:02:06.313000","116","False","False","0.10"
"1","1","Tributary Instructor","lcc","Near Mint","English","","","2023-12-24 22:38:06.913000","96","False","False",""
"1","1","Triskaidekaphile","mid","Near Mint","German","foil","","2023-10-01 10:02:06.313000","386","False","False","0.25"
"1","1","Triton Shorestalker","znc","Near Mint","German","","","2023-10-01 10:02:06.313000","38","False","False","0.11"
"2","2","Troublemaker Ouphe","woe","Near Mint","English","","","2023-10-01 10:02:06.313000","194","False","False","0.02"
"1","1","Troublemaker Ouphe","woe","Near Mint","German","","","2023-10-25 10:26:22.653000","194","False","False","0.21"
"1","1","Trove of Temptation","xln","Near Mint","German","","","2023-10-01 10:02:06.313000","171","False","False","0.02"
"1","1","Trove Tracker","cmr","Near Mint","German","","","2023-10-01 10:02:06.313000","104","False","False","0.02"
"1","1","Trove Warden","znc","Near Mint","German","","","2023-10-01 10:02:06.313000","3","False","False","0.51"
"1","1","Troyan, Gutsy Explorer","woe","Near Mint","English","","","2023-10-01 10:05:48.427000","217","False","False","0.08"
"3","3","Trusty Companion","kld","Near Mint","German","","","2023-10-01 10:02:06.313000","33","False","False","0.02"
"1","1","Tunneling Geopede","bfz","Near Mint","German","foil","","2023-10-01 10:02:06.313000","158","False","False","0.50"
"1","1","Tura Kennerüd, Skyknight","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","323","False","False","0.03"
"1","1","Tura Kennerüd, Skyknight","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","323","False","False","0.03"
"1","1","Turn Aside","emn","Near Mint","German","","","2023-10-01 10:02:06.313000","78","False","False","0.05"
"1","1","Turnabout","dmr","Near Mint","German","","","2023-10-01 10:02:06.313000","295","False","False","0.25"
"2","2","Turntimber Symbiosis // Turntimber, Serpentine Wood","znr","Near Mint","German","","","2023-10-01 10:02:06.313000","215","False","False","4.22"
"1","1","Tuskguard Captain","znc","Near Mint","German","","","2023-10-01 10:02:06.313000","85","False","False","0.05"
"1","1","Twilight Drover","voc","Near Mint","German","","","2023-10-01 10:02:06.313000","100","False","False","0.31"
"1","1","Twilight Prophet","lcc","Near Mint","English","","","2023-12-24 22:40:47.713000","211","False","False",""
"1","1","Twinblade Assassins","khc","Near Mint","German","","","2023-10-01 10:02:06.313000","95","False","False","0.02"
"1","1","Twinferno","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","149","False","False","0.12"
"1","1","Twinshot Sniper","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","168","False","False","0.14"
"1","1","Twinshot Sniper","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","168","False","False","0.07"
"2","2","Twisted Embrace","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","125","False","False","0.10"
"1","1","Twisted Experiment","dmr","Near Mint","German","","","2023-10-01 10:02:06.313000","104","False","False","0.02"
"1","1","Twists and Turns // Mycoid Maze","lci","Near Mint","English","","","2024-01-13 22:15:48.990000","217","False","False","0.18"
"1","1","Two-Headed Hellkite","dmc","Near Mint","German","","","2023-10-01 10:02:06.313000","14","False","False","4.82"
"1","1","Tyrite Sanctum","dmc","Near Mint","German","","","2023-10-01 10:02:06.313000","240","False","False","0.38"
"1","1","Uchbenbak, the Great Mistake","lci","Near Mint","English","","","2024-01-13 22:15:48.990000","310","False","False","0.08"
"1","1","Uchbenbak, the Great Mistake","lci","Near Mint","English","","","2024-01-13 22:15:48.990000","242","False","False","0.04"
"1","1","Umbilicus","dmr","Near Mint","German","","","2023-10-01 10:02:06.313000","237","False","False","0.04"
"1","1","Umbris, Fear Manifest","voc","Near Mint","German","","","2023-10-01 10:02:06.313000","38","False","False","4.10"
"1","1","Unassuming Sage","woe","Near Mint","English","","","2023-10-01 10:05:48.427000","37","False","False","0.02"
"1","1","Unassuming Sage","woe","Near Mint","German","","","2023-10-25 10:26:22.653000","37","False","False","0.02"
"2","2","Unblinking Observer","mid","Near Mint","German","","","2023-10-01 10:02:06.313000","82","False","False","0.05"
"1","1","Unbounded Potential","mh2","Near Mint","German","","","2023-10-01 10:02:06.313000","36","False","False","0.02"
"1","1","Unbreakable Formation","rna","Near Mint","German","","","2023-10-01 10:02:06.313000","29","False","False","0.64"
"1","1","Unbreakable Formation","dmc","Near Mint","German","","","2023-10-01 10:02:06.313000","106","False","False","0.17"
"5","5","Unbridled Growth","aer","Near Mint","German","","","2023-10-01 10:02:06.313000","126","False","False","0.05"
"1","1","Unclaimed Territory","voc","Near Mint","German","","","2023-10-01 10:02:06.313000","188","False","False","0.60"
"1","1","Unclaimed Territory","voc","Near Mint","German","","","2023-10-01 10:02:06.313000","188","False","False","1.22"
"4","4","Unclaimed Territory","lcc","Near Mint","English","","","2023-12-24 22:14:40.263000","366","False","False",""
"1","1","Undead Butler","vow","Near Mint","German","","","2023-10-01 10:02:06.313000","133","False","False","0.10"
"1","1","Undead Butler","vow","Near Mint","German","foil","","2023-10-01 10:02:06.313000","133","False","False","0.18"
"1","1","Undercellar Myconid","clb","Near Mint","German","","","2023-10-01 10:02:06.313000","259","False","False","0.10"
"1","1","Undercellar Sweep","clb","Near Mint","German","","","2023-10-01 10:02:06.313000","47","False","False","0.12"
"1","1","Undercity Scavenger","rna","Near Mint","German","","","2023-10-01 10:02:06.313000","88","False","False","0.05"
"1","1","Undercity Scrounger","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","126","False","False","0.02"
"1","1","Undercity's Embrace","mb1","Near Mint","German","","","2023-10-01 10:02:06.313000","805","False","False","0.02"
"1","1","Undergrowth Stadium","cmr","Near Mint","German","","","2023-10-01 10:02:06.313000","359","False","False","8.64"
"1","1","Underworld Connections","voc","Near Mint","German","","","2023-10-01 10:02:06.313000","138","False","False","0.10"
"1","1","Underworld Hermit","mh2","Near Mint","German","","","2023-10-01 10:02:06.313000","105","False","False","0.10"
"1","1","Underworld Sentinel","thb","Near Mint","German","","","2023-10-01 10:02:06.313000","293","False","False","0.24"
"2","2","Undying Malice","vow","Near Mint","German","","","2023-10-01 10:02:06.313000","134","False","False","0.15"
"1","1","Unforgiving One","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","127","False","False","0.04"
"1","1","Unforgiving One","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","127","False","False","0.12"
"1","1","Unfriendly Fire","xln","Near Mint","German","","","2023-10-01 10:02:06.313000","172","False","False","0.02"
"2","2","Unhallowed Phalanx","vow","Near Mint","German","","","2023-10-01 10:02:06.313000","135","False","False","0.20"
"2","2","Unholy Heat","mh2","Near Mint","German","","","2023-10-01 10:02:06.313000","145","False","False","0.26"
"3","3","Unholy Officiant","vow","Near Mint","German","","","2023-10-01 10:02:06.313000","286","False","False","0.05"
"1","1","Unite the Coalition","dmc","Near Mint","German","","","2023-10-01 10:02:06.313000","15","False","False","0.23"
