Quantity,Name,Simple Name,Set,Card Number,Set Code,Printing,Condition,Language,Rarity,Product ID,SKU
1,Shivan Phoenix,Shivan Phoenix,Urza's Legacy,91,ULG,Normal,Near Mint,English,Rare,6382,19878
2,Shivan Raptor,Shivan Raptor,Urza's Saga,215,USG,Normal,Near Mint,English,Uncommon,7034,20503
3,Shiv's Embrace,Shiv's Embrace,Urza's Saga,216,USG,Normal,Near Mint,English,Uncommon,7035,20504
4,Shock,Shock,Stronghold,98,STH,Normal,Near Mint,English,Common,5405,18916
1,Shocker,Shocker,Tempest,204,TMP,Normal,Near Mint,English,Rare,5726,19225
4,Shower of Sparks,Shower of Sparks,Urza's Saga,217,USG,Normal,Near Mint,English,Common,7037,20506
4,Sick and Tired,Sick and Tired,Urza's Legacy,66,ULG,Normal,Near Mint,English,Common,6383,19879
4,Sicken,Sicken,Urza's Saga,156,USG,Normal,Near Mint,English,Common,7038,20507
3,Sift,Sift,Stronghold,42,STH,Normal,Near Mint,English,Common,5406,18917
4,Silent Attendant,Silent Attendant,Urza's Saga,51,USG,Normal,Near Mint,English,Common,7039,20508
4,Silk Net,Silk Net,Urza's Legacy,112,ULG,Normal,Near Mint,English,Common,6384,19880
1,Silkenfist Order,Silkenfist Order,Nemesis,20,NMS,Normal,Near Mint,English,Uncommon,7230,20696
1,Silt Crawler,Silt Crawler,Prophecy,123,PCY,Normal,Near Mint,English,Common,7371,20837
1,Silver Wyvern,Silver Wyvern,Stronghold,43,STH,Normal,Near Mint,English,Rare,5407,18918
2,Silverglade Pathfinder,Silverglade Pathfinder,Mercadian Masques,270,MMQ,Normal,Near Mint,English,Uncommon,6697,20181
4,Simian Grunts,Simian Grunts,Urza's Legacy,113,ULG,Normal,Near Mint,English,Common,6385,19881
1,Simoon,Simoon,Visions,136,VIS,Normal,Near Mint,English,Uncommon,5923,19419
2,Simulacrum,Simulacrum,Revised Edition,130,3ED,Normal,Near Mint,English,Uncommon,1567,15700
1,Sindbad,Sindbad,Fourth Edition,100,4ED,Normal,Near Mint,English,Uncommon,1923,16046
1,Siren's Call,Siren's Call,Revised Edition,80,3ED,Normal,Near Mint,English,Uncommon,1568,15701
2,Sisay (Oversize),Sisay,Vanguard,106,VNG,Normal,Near Mint,English,Promo,21624,129913
1,Sisay's Ring,Sisay's Ring,7th Edition,315,7ED,Normal,Near Mint,English,Uncommon,3079,17158
2,Sisters of the Flame,Sisters of the Flame,Fourth Edition,221,4ED,Normal,Near Mint,English,Common,1925,16048
4,Sizzle,Sizzle,Mercadian Masques,213,MMQ,Foil,Near Mint,English,Common,6698,43986
2,Skirge Familiar,Skirge Familiar,Urza's Saga,157,USG,Normal,Near Mint,English,Uncommon,7040,20509
4,Skittering Skirge,Skittering Skirge,Urza's Saga,158,USG,Normal,Near Mint,English,Common,7041,20510
1,Skulking Ghost,Skulking Ghost,Mirage,143,MIR,Normal,Near Mint,English,Common,5233,13583
1,Sky Spirit,Sky Spirit,Tempest,271,TMP,Normal,Near Mint,English,Uncommon,5727,19226
4,Skyshaper,Skyshaper,Exodus,137,EXO,Normal,Near Mint,English,Uncommon,4400,18297
4,Skyshroud Archer,Skyshroud Archer,Stronghold,114,STH,Normal,Near Mint,English,Common,5409,18920
3,Skyshroud Condor,Skyshroud Condor,Tempest,88,TMP,Normal,Near Mint,English,Uncommon,5728,19227
4,Skyshroud Elite,Skyshroud Elite,Exodus,123,EXO,Normal,Near Mint,English,Uncommon,4401,18298
4,Skyshroud Falcon,Skyshroud Falcon,Stronghold,16,STH,Normal,Near Mint,English,Common,5410,18921
1,Skyshroud Forest,Skyshroud Forest,Tempest,326,TMP,Normal,Near Mint,English,Rare,5730,19229
1,Skyshroud Troll,Skyshroud Troll,Tempest,257,TMP,Normal,Near Mint,English,Common,5732,19231
4,Skyshroud Troopers,Skyshroud Troopers,Stronghold,115,STH,Normal,Near Mint,English,Common,5411,18922
3,Skyshroud Vampire,Skyshroud Vampire,Tempest,157,TMP,Normal,Near Mint,English,Uncommon,5733,19232
3,Slaughter,Slaughter,Exodus,74,EXO,Normal,Near Mint,English,Uncommon,4403,18300
2,Sleeper Agent,Sleeper Agent,Urza's Saga,159,USG,Normal,Near Mint,English,Rare,7042,20511
4,Sleeper's Guile,Sleeper's Guile,Urza's Legacy,67,ULG,Normal,Near Mint,English,Common,6386,19882
1,Sleight of Hand,Sleight of Hand,7th Edition,98,7ED,Normal,Near Mint,English,Common,3082,17161
4,Slippery Karst,Slippery Karst,Urza's Saga,327,USG,Normal,Near Mint,English,Common,7043,20512
4,Slow Motion,Slow Motion,Urza's Legacy,42,ULG,Normal,Near Mint,English,Common,6387,19883
4,Sluggishness,Sluggishness,Urza's Legacy,92,ULG,Normal,Near Mint,English,Common,6388,19884
4,Smite,Smite,Stronghold,17,STH,Normal,Near Mint,English,Common,5413,18924
1,Smokestack,Smokestack,Urza's Saga,309,USG,Normal,Near Mint,English,Rare,7044,20513
5,Smoldering Crater,Smoldering Crater,Urza's Saga,328,USG,Normal,Near Mint,English,Common,7045,20514
1,Snake Basket,Snake Basket,Visions,155,VIS,Normal,Near Mint,English,Rare,5925,19421
4,Snap,Snap,Urza's Legacy,43,ULG,Normal,Near Mint,English,Common,6389,19885
1,Sneak Attack,Sneak Attack,Urza's Saga,218,USG,Normal,Near Mint,English,Rare,7046,20515
1,Snowblind,Snowblind,Ice Age,264,ICE,Normal,Near Mint,English,Rare,4885,18748
1,Snowfall,Snowfall,Ice Age,101,ICE,Normal,Near Mint,English,Common,4886,18749
1,Soar,Soar,Mirage,93,MIR,Normal,Near Mint,English,Common,5235,13599
1,Sol Grail,Sol Grail,Alliances,130,ALL,Normal,Near Mint,English,Uncommon,4233,18147
1,Sol Ring,Sol Ring,Revised Edition,274,3ED,Normal,Near Mint,English,Uncommon,1571,15704
1,Soldevi Golem,Soldevi Golem,Ice Age,338,ICE,Normal,Near Mint,English,Rare,4887,18750
1,Soldevi Sentry,Soldevi Sentry,Alliances,132b,ALL,Normal,Near Mint,English,Common,4242,18153
1,Solidarity,Solidarity,Urza's Destiny,20,UDS,Normal,Near Mint,English,Common,6248,19744
2,Sol'kanar the Swamp King,Sol'kanar the Swamp King,Legends,259,LEG,Normal,Near Mint,English,Rare,4023,17976
2,Soltari Champion,Soltari Champion,Stronghold,18,STH,Normal,Near Mint,English,Rare,5414,18925
4,Soltari Foot Soldier,Soltari Foot Soldier,Tempest,43,TMP,Normal,Near Mint,English,Common,5736,19235
4,Soltari Lancer,Soltari Lancer,Tempest,44,TMP,Normal,Near Mint,English,Common,5738,19237
1,Soltari Monk,Soltari Monk,The List Reprints,TMP-45,LIST,Normal,Near Mint,English,Uncommon,222501,4583035
4,Soltari Trooper,Soltari Trooper,Tempest,47,TMP,Normal,Near Mint,English,Common,5741,19240
4,Soltari Visionary,Soltari Visionary,Exodus,20,EXO,Normal,Near Mint,English,Common,4404,18301
3,Song of Blood,Song of Blood,Visions,94,VIS,Normal,Near Mint,English,Common,5927,19423
4,Song of Serenity,Song of Serenity,Exodus,125,EXO,Normal,Near Mint,English,Uncommon,4405,18302
4,Songstitcher,Songstitcher,Urza's Saga,52,USG,Normal,Near Mint,English,Uncommon,7048,20517
4,Sonic Burst,Sonic Burst,Exodus,103,EXO,Normal,Near Mint,English,Common,4406,18303
4,Soothing Balm,Soothing Balm,Mercadian Masques,48,MMQ,Normal,Near Mint,English,Common,6704,20188
1,Sorceress Queen,Sorceress Queen,Fourth Edition,162,4ED,Normal,Near Mint,English,Rare,1928,16051
1,Soul Barrier,Soul Barrier,Fifth Edition,125,5ED,Normal,Near Mint,English,Common,2379,16488
1,Soul Burn,Soul Burn,Ice Age,161,ICE,Normal,Near Mint,English,Common,4892,18755
1,Soul Exchange,Soul Exchange,Fallen Empires,43,FEM,Normal,Near Mint,English,Uncommon,3743,17711
4,Soul Kiss,Soul Kiss,Ice Age,162,ICE,Normal,Near Mint,English,Common,4893,18756
1,Soul Link,Soul Link,Apocalypse,120,APC,Normal,Near Mint,English,Common,8027,21465
1,Soul Net,Soul Net,Fifth Edition,400,5ED,Normal,Near Mint,English,Uncommon,2380,16489
1,Soul Net,Soul Net,Fourth Edition,346,4ED,Normal,Near Mint,English,Uncommon,1929,16052
1,Soul Net (Retro Frame),Soul Net,30th Anniversary Edition,564,30A,Normal,Near Mint,English,Uncommon,449468,6653177
1,Soul Sculptor,Soul Sculptor,Urza's Saga,53,USG,Normal,Near Mint,English,Rare,7049,20518
2,Soul Shepherd,Soul Shepherd,Weatherlight,26,WTH,Normal,Near Mint,English,Common,6101,19597
4,Soul Warden,Soul Warden,Exodus,21,EXO,Normal,Near Mint,English,Common,4407,18304
1,Souldrinker,Souldrinker,Tempest,158,TMP,Normal,Near Mint,English,Uncommon,5742,19241
1,Spark Fiend,Spark Fiend,Unglued,51,UGL,Normal,Near Mint,English,Rare,902,15160
1,Spawning Pool,Spawning Pool,Urza's Legacy,142,ULG,Normal,Near Mint,English,Uncommon,6390,19886
2,Specter's Wail,Specter's Wail,Mercadian Masques,164,MMQ,Foil,Near Mint,English,Common,6707,43995
1,Spectral Shield,Spectral Shield,Ice Age,302,ICE,Normal,Near Mint,English,Uncommon,4894,18757
2,Spell Blast,Spell Blast,Revised Edition,82,3ED,Normal,Near Mint,English,Common,1574,15707
1,Spell Blast,Spell Blast,Tempest,89,TMP,Normal,Near Mint,English,Common,5743,19242
4,Spell Blast,Spell Blast,Fourth Edition,103,4ED,Normal,Near Mint,English,Common,1930,16053
4,Spellbook,Spellbook,Exodus,138,EXO,Normal,Near Mint,English,Uncommon,4408,18305
4,Spellshock,Spellshock,Exodus,104,EXO,Normal,Near Mint,English,Uncommon,4409,18306
1,Sphere of Resistance,Sphere of Resistance,Exodus,139,EXO,Normal,Near Mint,English,Rare,4410,18307
1,Spike Breeder,Spike Breeder,Stronghold,116,STH,Normal,Near Mint,English,Rare,5415,18926
4,Spike Cannibal,Spike Cannibal,Exodus,75,EXO,Normal,Near Mint,English,Uncommon,4411,18308
3,Spike Colony,Spike Colony,Stronghold,117,STH,Normal,Near Mint,English,Common,5416,18927
1,Spike Drone,Spike Drone,Tempest,258,TMP,Normal,Near Mint,English,Common,5744,19243
3,Spike Feeder,Spike Feeder,Commander,172,CMD,Normal,Near Mint,English,Uncommon,47404,471847
1,Spike Hatcher,Spike Hatcher,Exodus,126,EXO,Normal,Near Mint,English,Rare,4412,18309
4,Spike Rogue,Spike Rogue,Exodus,127,EXO,Normal,Near Mint,English,Uncommon,4413,18310
4,Spike Soldier,Spike Soldier,Stronghold,119,STH,Normal,Near Mint,English,Uncommon,5418,18929
1,Spike Weaver,Spike Weaver,Exodus,128,EXO,Normal,Near Mint,English,Rare,4414,18311
4,Spike Worker,Spike Worker,Stronghold,120,STH,Normal,Near Mint,English,Common,5419,18930
2,Spinal Graft,Spinal Graft,Tempest,159,TMP,Normal,Near Mint,English,Common,5745,19244
4,Spindrift Drake,Spindrift Drake,Stronghold,44,STH,Normal,Near Mint,English,Common,5420,18931
1,Spined Wurm,Spined Wurm,Portal,185,POR,Normal,Near Mint,English,Common,776,11103
1,Spined Wurm,Spined Wurm,Stronghold,121,STH,Normal,Near Mint,English,Common,5422,18933
2,Spinning Darkness,Spinning Darkness,Weatherlight,81,WTH,Normal,Near Mint,English,Common,6103,19599
4,Spire Owl,Spire Owl,Urza's Saga,98,USG,Normal,Near Mint,English,Common,7051,20520
4,Spirit en-Kor,Spirit en-Kor,Stronghold,19,STH,Normal,Near Mint,English,Common,5423,18934
1,Spirit Link,Spirit Link,Fourth Edition,51,4ED,Normal,Near Mint,English,Uncommon,1931,16054
1,Spitting Hydra,Spitting Hydra,Stronghold,99,STH,Normal,Near Mint,English,Rare,5424,18935
1,Spitting Spider,Spitting Spider,Prophecy,125,PCY,Normal,Near Mint,English,Uncommon,7377,20843
1,Spoils of Evil,Spoils of Evil,Ice Age,163,ICE,Normal,Near Mint,English,Rare,4895,18758
1,Spoils of War,Spoils of War,Ice Age,164,ICE,Normal,Near Mint,English,Rare,4896,18759
3,Spontaneous Combustion,Spontaneous Combustion,Tempest,273,TMP,Normal,Near Mint,English,Uncommon,5747,19246
1,Spore Cloud,Spore Cloud,Fallen Empires,72a,FEM,Normal,Near Mint,English,Common,3745,17713
1,Spore Frog,Spore Frog,Prophecy,126,PCY,Normal,Near Mint,English,Common,7378,20844
2,Spore Frog,Spore Frog,Modern Horizons,180,MH1,Normal,Near Mint,English,Common,190862,4055170
1,Sporogenesis,Sporogenesis,Urza's Saga,273,USG,Normal,Near Mint,English,Rare,7052,20521
1,Spreading Algae,Spreading Algae,Urza's Saga,274,USG,Normal,Near Mint,English,Uncommon,7053,20522
1,Spreading Plague,Spreading Plague,Invasion,125,INV,Normal,Near Mint,English,Rare,7672,21123
1,Spur Grappler,Spur Grappler,Prophecy,104,PCY,Normal,Near Mint,English,Common,7379,20845
1,Squall,Squall,7th Edition,271,7ED,Normal,Near Mint,English,Common,3091,17170
2,Squee (Oversize),Squee,Vanguard,107,VNG,Normal,Near Mint,English,Promo,21626,129915
1,Squee's Embrace,Squee's Embrace,Apocalypse,122,APC,Normal,Near Mint,English,Common,8030,21468
4,Squee's Toy,Squee's Toy,Tempest,309,TMP,Normal,Near Mint,English,Common,5748,19247
2,Stalking Stones,Stalking Stones,Tempest,327,TMP,Normal,Near Mint,English,Uncommon,5749,19248
1,Stalking Tiger,Stalking Tiger,Mirage,243,MIR,Normal,Near Mint,English,Common,5243,13663
1,Stampede,Stampede,Fifth Edition,327,5ED,Normal,Near Mint,English,Rare,2383,16492
4,Standing Troops,Standing Troops,Exodus,22,EXO,Normal,Near Mint,English,Common,4415,18312
1,Static Orb,Static Orb,Tempest,310,TMP,Normal,Near Mint,English,Rare,5751,19250
2,Steadfast Guard,Steadfast Guard,Mercadian Masques,50,MMQ,Normal,Near Mint,English,Common,6717,20201
2,Steal Enchantment,Steal Enchantment,Tempest,90,TMP,Normal,Near Mint,English,Uncommon,5753,19252
2,Steam Blast,Steam Blast,Urza's Saga,219,USG,Normal,Near Mint,English,Uncommon,7054,20523
1,Steel Golem,Steel Golem,Weatherlight,157,WTH,Normal,Near Mint,English,Uncommon,6104,19600
1,Stench of Evil,Stench of Evil,Ice Age,165,ICE,Normal,Near Mint,English,Uncommon,4899,18762
4,Stern Proctor,Stern Proctor,Urza's Saga,99,USG,Normal,Near Mint,English,Uncommon,7055,20524
1,Stone Giant,Stone Giant,Fourth Edition,223,4ED,Normal,Near Mint,English,Uncommon,1935,16058
1,Stone Rain,Stone Rain,Starter 1999,118,S99,Normal,Near Mint,English,Common,388,14882
4,Stone Rain,Stone Rain,Tempest,206,TMP,Normal,Near Mint,English,Common,5755,19254
1,Stone Rain,Stone Rain,Ice Age,217,ICE,Normal,Near Mint,English,Common,4900,18763
1,Stone Rain,Stone Rain,Fifth Edition,270,5ED,Normal,Near Mint,English,Common,2387,16496
4,Stone Rain,Stone Rain,Fourth Edition,224,4ED,Normal,Near Mint,English,Common,1936,16059
1,Stone Spirit,Stone Spirit,Fifth Edition,271,5ED,Normal,Near Mint,English,Uncommon,2388,16497
1,Stone Spirit,Stone Spirit,Ice Age,218,ICE,Normal,Near Mint,English,Uncommon,4901,18764
4,Stonehands,Stonehands,Ice Age,219,ICE,Normal,Near Mint,English,Common,4902,18765
1,Storm Cauldron,Storm Cauldron,7th Edition,320,7ED,Normal,Near Mint,English,Rare,3098,17177
2,Storm Crow,Storm Crow,7th Edition,100,7ED,Normal,Near Mint,English,Common,3099,17178
1,Storm Seeker,Storm Seeker,Chronicles,70,CHR,Normal,Near Mint,English,Uncommon,3444,17491
1,Storm Shaman (Male),Storm Shaman,Alliances,81a,ALL,Normal,Near Mint,English,Common,81850,1181187
1,Story Circle,Story Circle,Mercadian Masques,51,MMQ,Normal,Near Mint,English,Uncommon,6720,20204
1,Stratadon,Stratadon,Planeshift,135,PLS,Normal,Near Mint,English,Uncommon,7888,21332
1,Straw Golem,Straw Golem,Weatherlight,158,WTH,Normal,Near Mint,English,Uncommon,6106,19602
1,Stream of Life,Stream of Life,7th Edition,272,7ED,Normal,Near Mint,English,Common,3102,17181
3,Strength of Night,Strength of Night,Apocalypse,86,APC,Normal,Near Mint,English,Common,8033,21471
2,Strip Mine,Strip Mine,Fourth Edition,363,4ED,Normal,Near Mint,English,Uncommon,1938,16061
2,Stronghold Assassin,Stronghold Assassin,Stronghold,71,STH,Normal,Near Mint,English,Rare,5425,18936
1,Stronghold Machinist,Stronghold Machinist,Nemesis,46,NMS,Normal,Near Mint,English,Uncommon,7248,20714
3,Stronghold Taskmaster,Stronghold Taskmaster,Stronghold,72,STH,Normal,Near Mint,English,Uncommon,5426,18937
4,Stun,Stun,Tempest,207,TMP,Normal,Near Mint,English,Common,5757,19256
1,Stupor,Stupor,Classic Sixth Edition,158,6ED,Normal,Near Mint,English,Uncommon,2753,16847
1,Subversion,Subversion,Urza's Legacy,68,ULG,Normal,Near Mint,English,Rare,6391,19887
1,Sudden Impact,Sudden Impact,Tempest,208,TMP,Normal,Near Mint,English,Uncommon,5758,19257
2,Sun Clasp,Sun Clasp,Visions,21,VIS,Normal,Near Mint,English,Common,5934,19430
1,Sunglasses of Urza,Sunglasses of Urza,Fourth Edition,347,4ED,Normal,Near Mint,English,Rare,1939,16062
4,Sunken City,Sunken City,Fourth Edition,106,4ED,Normal,Near Mint,English,Common,1940,16063
1,Sunken Field,Sunken Field,Prophecy,51,PCY,Normal,Near Mint,English,Uncommon,7383,20849
2,Sunstone,Sunstone,Ice Age,341,ICE,Normal,Near Mint,English,Uncommon,4908,18771
1,Survival of the Fittest,Survival of the Fittest,Exodus,129,EXO,Normal,Near Mint,English,Rare,4416,18313
1,Sustainer of the Realm,Sustainer of the Realm,Urza's Legacy,23,ULG,Normal,Near Mint,English,Uncommon,6392,19888
1,Svyelunite Priest,Svyelunite Priest,Fallen Empires,26,FEM,Normal,Near Mint,English,Uncommon,3749,17715
5,Swat,Swat,Urza's Legacy,69,ULG,Normal,Near Mint,English,Common,6393,19889
1,Swat,Swat,Urza's Legacy,69,ULG,Foil,Near Mint,English,Common,6393,43693
1,Sword of the Chosen,Sword of the Chosen,The List Reprints,STH-141,LIST,Normal,Near Mint,English,Rare,275206,5682799
3,Swords to Plowshares,Swords to Plowshares,Revised Edition,41,3ED,Normal,Near Mint,English,Uncommon,1584,15715
1,Swords to Plowshares,Swords to Plowshares,Fourth Edition,52,4ED,Normal,Near Mint,English,Uncommon,1944,16065
1,Sylvan Hierophant,Sylvan Hierophant,Weatherlight,141,WTH,Normal,Near Mint,English,Uncommon,6108,19604
4,Symbiosis,Symbiosis,Urza's Saga,275,USG,Normal,Near Mint,English,Common,7063,20529
1,Syphon Soul,Syphon Soul,Classic Sixth Edition,159,6ED,Normal,Near Mint,English,Common,2762,16853
2,Tahngarth (Oversize),Tahngarth,Vanguard,108,VNG,Normal,Near Mint,English,Promo,21628,129917
1,Tahngarth's Glare,Tahngarth's Glare,Apocalypse,70,APC,Normal,Near Mint,English,Common,8038,21476
1,Talas Merchant,Talas Merchant,Portal Second Age,50,P02,Normal,Near Mint,English,Common,225,14731
1,Talas Scout,Talas Scout,Portal Second Age,52,P02,Normal,Near Mint,English,Common,227,14733
4,Talon Sliver,Talon Sliver,Tempest,50,TMP,Normal,Near Mint,English,Common,5764,19260
1,Tariff,Tariff,Classic Sixth Edition,47,6ED,Normal,Near Mint,English,Rare,2764,16855
2,Tarpan,Tarpan,Fifth Edition,330,5ED,Normal,Near Mint,English,Common,2398,16504
1,Tawnos's Wand,Tawnos's Wand,Fourth Edition,348,4ED,Normal,Near Mint,English,Uncommon,1946,16067
1,Tawnos's Weaponry,Tawnos's Weaponry,Antiquities,70,ATQ,Normal,Near Mint,English,Uncommon,3326,17382
1,Teferi's Care,Teferi's Care,Invasion,43,INV,Normal,Near Mint,English,Uncommon,7694,21141
1,Teferi's Drake,Teferi's Drake,Mirage,97,MIR,Normal,Near Mint,English,Common,5259,13767
1,Teferi's Veil,Teferi's Veil,Weatherlight,53,WTH,Normal,Near Mint,English,Uncommon,6110,19606
1,Telepathic Spies,Telepathic Spies,Urza's Destiny,47,UDS,Normal,Near Mint,English,Common,6255,19751
1,Telepathy,Telepathy,Urza's Saga,102,USG,Normal,Near Mint,English,Uncommon,7065,20531
1,Telethopter,Telethopter,Tempest,311,TMP,Normal,Near Mint,English,Uncommon,5765,19261
1,Telim'Tor's Darts,Telim'Tor's Darts,Mirage,321,MIR,Normal,Near Mint,English,Uncommon,5263,13799
1,Temp of the Damned,Temp of the Damned,Unglued,38,UGL,Normal,Near Mint,English,Common,908,15166
4,Temper,Temper,Stronghold,20,STH,Normal,Near Mint,English,Uncommon,5428,18939
3,Temporal Aperture,Temporal Aperture,Urza's Saga,310,USG,Normal,Near Mint,English,Rare,7066,20532
1,Temporal Spring,Temporal Spring,Apocalypse,125,APC,Normal,Near Mint,English,Common,8039,21477
4,Tempting Licid,Tempting Licid,Stronghold,122,STH,Normal,Near Mint,English,Uncommon,5429,18940
2,Tendrils of Despair,Tendrils of Despair,Weatherlight,83,WTH,Normal,Near Mint,English,Common,6111,19607
4,Terror,Terror,Fifth Edition,196,5ED,Normal,Near Mint,English,Common,2400,16506
3,Tethered Skirge,Tethered Skirge,Urza's Legacy,70,ULG,Normal,Near Mint,English,Uncommon,6394,19890
1,Tethered Skirge,Tethered Skirge,Urza's Legacy,70,ULG,Foil,Near Mint,English,Uncommon,6394,43694
1,Thalakos Dreamsower,Thalakos Dreamsower,Tempest,92,TMP,Normal,Near Mint,English,Uncommon,5766,19262
1,Thalakos Lowlands,Thalakos Lowlands,Tempest,328,TMP,Normal,Near Mint,English,Uncommon,5767,19263
4,Thalakos Mistfolk,Thalakos Mistfolk,Tempest,93,TMP,Normal,Near Mint,English,Common,5768,19264
4,Thalakos Scout,Thalakos Scout,Exodus,48,EXO,Normal,Near Mint,English,Common,4418,18315
4,Thalakos Seer,Thalakos Seer,Tempest,94,TMP,Normal,Near Mint,English,Common,5769,19265
4,Thalakos Sentry,Thalakos Sentry,Tempest,95,TMP,Normal,Near Mint,English,Common,5770,19266
1,Thallid Devourer,Thallid Devourer,Fallen Empires,75,FEM,Normal,Near Mint,English,Uncommon,3755,17718
1,The Brute,The Brute,Fifth Edition,272,5ED,Normal,Near Mint,English,Common,2401,16507
4,The Brute,The Brute,Fourth Edition,226,4ED,Normal,Near Mint,English,Common,1951,16072
1,The Hive,The Hive,Classic Sixth Edition,289,6ED,Normal,Near Mint,English,Rare,2767,16858
1,The Rack,The Rack,Fourth Edition,352,4ED,Normal,Near Mint,English,Uncommon,1953,16074
1,The Rack,The Rack,Fourth Edition,352,4ED,Normal,Near Mint,English,Uncommon,1953,16074
4,Theft of Dreams,Theft of Dreams,Exodus,49,EXO,Normal,Near Mint,English,Common,4419,18316
1,Thermal Glider,Thermal Glider,Mercadian Masques,53,MMQ,Normal,Near Mint,English,Common,6731,20212
1,Thicket Basilisk,Thicket Basilisk,Classic Sixth Edition,256,6ED,Normal,Near Mint,English,Uncommon,2768,16859
4,Thicket Basilisk,Thicket Basilisk,Fifth Edition,331,5ED,Normal,Near Mint,English,Uncommon,2404,16510
1,Thirst,Thirst,Mirage,99,MIR,Normal,Near Mint,English,Common,5266,13823
3,Thopter Squadron,Thopter Squadron,Exodus,140,EXO,Normal,Near Mint,English,Rare,4420,18317
1,Thorn Thallid,Thorn Thallid,Fallen Empires,80a,FEM,Normal,Near Mint,English,Common,3760,17723
1,Thornwind Faeries,Thornwind Faeries,Urza's Legacy,44,ULG,Normal,Near Mint,English,Common,6395,19891
4,Thornwind Faeries,Thornwind Faeries,Urza's Legacy,44,ULG,Normal,Near Mint,English,Common,6395,19891
1,Thran Lens,Thran Lens,Urza's Legacy,133,ULG,Normal,Near Mint,English,Rare,6396,19892
1,Thresher Beast,Thresher Beast,Prophecy,128,PCY,Normal,Near Mint,English,Common,7386,20852
1,Thrive,Thrive,Prophecy,129,PCY,Normal,Near Mint,English,Common,7387,20853
3,Throne of Bone,Throne of Bone,Fourth Edition,353,4ED,Normal,Near Mint,English,Uncommon,1956,16077
4,Thrull Surgeon,Thrull Surgeon,Exodus,76,EXO,Normal,Near Mint,English,Common,4421,18318
1,Thumbscrews,Thumbscrews,Tempest,312,TMP,Normal,Near Mint,English,Rare,5771,19267
1,Thundering Giant,Thundering Giant,Urza's Saga,221,USG,Normal,Near Mint,English,Uncommon,7069,20535
1,Thundermare,Thundermare,Weatherlight,116,WTH,Normal,Near Mint,English,Rare,6115,19611
1,Ticking Gnomes,Ticking Gnomes,Urza's Legacy,136,ULG,Normal,Near Mint,English,Uncommon,6399,19895
1,Tidal Courier,Tidal Courier,Apocalypse,31,APC,Normal,Near Mint,English,Uncommon,8040,21478
1,Tidal Influence,Tidal Influence,Fallen Empires,28,FEM,Normal,Near Mint,English,Uncommon,3770,17728
4,Tidal Surge,Tidal Surge,Stronghold,46,STH,Normal,Near Mint,English,Common,5431,18942
4,Tidal Warrior,Tidal Warrior,Stronghold,47,STH,Normal,Near Mint,English,Common,5432,18943
1,Tigereye Cameo,Tigereye Cameo,Invasion,314,INV,Normal,Near Mint,English,Uncommon,7705,21152
1,Timber Wolves,Timber Wolves,Revised Edition,219,3ED,Normal,Near Mint,English,Rare,1592,15723
2,Time and Tide,Time and Tide,Visions,46,VIS,Normal,Near Mint,English,Uncommon,5945,19441
3,Time Ebb,Time Ebb,Tempest,96,TMP,Normal,Near Mint,English,Common,5772,19268
1,Time Spiral,Time Spiral,Urza's Saga,103,USG,Normal,Near Mint,English,Rare,7070,20536
2,Timid Drake,Timid Drake,Weatherlight,54,WTH,Normal,Near Mint,English,Uncommon,6116,19612
2,Tinker,Tinker,Urza's Legacy,45,ULG,Normal,Near Mint,English,Uncommon,6400,19896
1,Titania's Song,Titania's Song,Revised Edition,220,3ED,Normal,Near Mint,English,Rare,1593,15724
1,Tobias Andrion,Tobias Andrion,Legends,264,LEG,Normal,Near Mint,English,Uncommon,4050,18003
2,Tolarian Academy,Tolarian Academy,Urza's Saga,330,USG,Normal,Near Mint,English,Rare,7073,20539
3,Tolarian Drake,Tolarian Drake,Weatherlight,55,WTH,Normal,Near Mint,English,Common,6117,19613
1,Tolarian Serpent,Tolarian Serpent,Weatherlight,57,WTH,Normal,Near Mint,English,Rare,6119,19615
1,Tolarian Winds,Tolarian Winds,7th Edition,105,7ED,Normal,Near Mint,English,Common,3121,17197
4,Tolarian Winds,Tolarian Winds,Urza's Saga,104,USG,Normal,Near Mint,English,Common,7074,20540
2,Torch Song,Torch Song,Urza's Saga,222,USG,Normal,Near Mint,English,Uncommon,7075,20541
4,Torment,Torment,Stronghold,73,STH,Normal,Near Mint,English,Common,5433,18944
2,Tormod's Crypt,Tormod's Crypt,The Dark,112,DRK,Normal,Near Mint,English,Uncommon,3583,17621
1,Torture [Version 2],Torture,Homelands,59b,HML,Normal,Near Mint,English,Common,18288,116470
4,Tortured Existence,Tortured Existence,Stronghold,74,STH,Normal,Near Mint,English,Common,5434,18945
4,Touch of Death,Touch of Death,Ice Age,167,ICE,Normal,Near Mint,English,Common,4922,18783
1,Tourach's Chant,Tourach's Chant,Fallen Empires,47,FEM,Normal,Near Mint,English,Uncommon,3771,17729
1,Tower Drake,Tower Drake,Invasion,82,INV,Normal,Near Mint,English,Common,7708,21155
4,Tragic Poet,Tragic Poet,Urza's Legacy,24,ULG,Normal,Near Mint,English,Common,6401,19897
1,Trained Armodon,Trained Armodon,Tempest,260,TMP,Normal,Near Mint,English,Common,5777,19273
1,Trained Armodon,Trained Armodon,Classic Sixth Edition,257,6ED,Normal,Near Mint,English,Common,2771,16862
