Quantity,Name,Simple Name,Set,Card Number,Set Code,Printing,Condition,Language,Rarity,Product ID,SKU
1,Stitch Together,Stitch Together,Judgment,72,JUD,Normal,Near Mint,English,Uncommon,10232,22634
1,Stockpiling Celebrant,Stockpiling Celebrant,Wilds of Eldraine,32,WOE,Normal,Near Mint,English,Common,513886,7401472
2,Subterranean Schooner (Extended Art),Subterranean Schooner,The Lost Caverns of Ixalan,365,LCI,Normal,Near Mint,English,Rare,525247,7521150
1,Sugar Rush,Sugar Rush,Wilds of Eldraine,110,WOE,Normal,Near Mint,English,Common,513945,7403677
2,Sulfurous Springs,Sulfurous Springs,Dominaria United,256,DMU,Normal,Near Mint,English,Rare,282754,5742881
1,Sulfurous Springs (Borderless),Sulfurous Springs,Dominaria United,381,DMU,Normal,Near Mint,English,Rare,282755,5742961
1,Sun-Blessed Guardian,Sun-Blessed Guardian,March of the Machine,38,MOM,Normal,Near Mint,English,Uncommon,490552,7054333
1,Sunder the Gateway,Sunder the Gateway,March of the Machine,39,MOM,Normal,Near Mint,English,Common,491739,7087338
2,Sundering Eruption,Sundering Eruption,Modern Horizons 3,248,MH3,Normal,Near Mint,English,Uncommon,552583,7936585
1,Sunfire Torch,Sunfire Torch,The Lost Caverns of Ixalan,167,LCI,Normal,Near Mint,English,Common,526277,7546692
1,Sunset Pyramid,Sunset Pyramid,Commander Legends,345,CMR,Normal,Near Mint,English,Uncommon,227145,4664430
1,Sylvan Anthem,Sylvan Anthem,Modern Horizons 2,176,MH2,Normal,Near Mint,English,Rare,239693,4961821
1,Synapse Necromage,Synapse Necromage,The Lost Caverns of Ixalan,125,LCI,Normal,Near Mint,English,Uncommon,525654,7529945
1,Tail Swipe,Tail Swipe,Dominaria United,182,DMU,Normal,Near Mint,English,Uncommon,283419,5769730
1,Take Down,Take Down,Kaladesh,170,KLD,Normal,Near Mint,English,Common,123172,3204382
2,Take Out the Trash,Take Out the Trash,Bloomburrow,156,BLB,Normal,Near Mint,English,Common,559084,8037546
1,Talons of Wildwood,Talons of Wildwood,Core Set 2019,202,M19,Normal,Near Mint,English,Common,169353,3767246
1,"Tamiyo, Inquisitive Student","Tamiyo, Inquisitive Student",Modern Horizons 3,242,MH3,Normal,Near Mint,English,Mythic,552333,7928829
1,Tamiyo's Immobilizer,Tamiyo's Immobilizer,Phyrexia: All Will Be One,69,ONE,Normal,Near Mint,English,Uncommon,478740,6944201
1,Tamiyo's Logbook,Tamiyo's Logbook,Phyrexia: All Will Be One,70,ONE,Normal,Near Mint,English,Uncommon,478967,6948107
1,Tandem Lookout,Tandem Lookout,The List Reprints,MM3-53,LIST,Normal,Near Mint,English,Common,204180,4273447
1,Tangle Tumbler,Tangle Tumbler,Bloomburrow,250,BLB,Foil,Near Mint,English,Uncommon,559631,8046600
1,Tanglespan Lookout,Tanglespan Lookout,Wilds of Eldraine,188,WOE,Normal,Near Mint,English,Uncommon,512353,7360237
1,Tear Asunder,Tear Asunder,Dominaria United,183,DMU,Normal,Near Mint,English,Uncommon,283420,5769810
1,Tectonic Hazard,Tectonic Hazard,The Lost Caverns of Ixalan,169,LCI,Normal,Near Mint,English,Common,526294,7548052
1,"Teferi, Temporal Archmage","Teferi, Temporal Archmage",The List Reprints,C14-19,LIST,Normal,Near Mint,English,Mythic,204181,4273452
1,Temperamental Oozewagg,Temperamental Oozewagg,Modern Horizons 3,172,MH3,Normal,Near Mint,English,Common,552720,7942494
1,Tempest Angler,Tempest Angler,Bloomburrow,235,BLB,Normal,Near Mint,English,Common,558398,8025471
1,Tempest Harvester,Tempest Harvester,Modern Horizons 3,73,MH3,Normal,Near Mint,English,Common,552654,7940205
1,Temporal Cleansing,Temporal Cleansing,March of the Machine,80,MOM,Normal,Near Mint,English,Common,490632,7058442
1,Tender Wildguide,Tender Wildguide,Bloomburrow,196,BLB,Normal,Near Mint,English,Rare,558370,8024016
1,Territorial Kavu,Territorial Kavu,Modern Horizons 2,216,MH2,Normal,Near Mint,English,Rare,239851,4975586
1,Testament Bearer,Testament Bearer,Phyrexia: All Will Be One,111,ONE,Foil,Near Mint,English,Common,479619,6965484
2,"Tetsuko Umezawa, Fugitive","Tetsuko Umezawa, Fugitive",March of the Machine: Multiverse Legends,12,MUL,Normal,Near Mint,English,Uncommon,491830,7093495
1,The Ancient One,The Ancient One,The Lost Caverns of Ixalan,222,LCI,Normal,Near Mint,English,Mythic,525362,7525533
1,The Creation of Avacyn,The Creation of Avacyn,Modern Horizons 3,86,MH3,Normal,Near Mint,English,Uncommon,552847,7947825
1,The End (Extended Art),The End,Wilds of Eldraine,337,WOE,Normal,Near Mint,English,Rare,512517,7364567
1,The Everflowing Well,The Everflowing Well,The Lost Caverns of Ixalan,56,LCI,Foil,Near Mint,English,Rare,524224,7502259
1,The Filigree Sylex,The Filigree Sylex,Phyrexia: All Will Be One,227,ONE,Normal,Near Mint,English,Rare,478742,6944301
2,The Gitrog Monster,The Gitrog Monster,Shadows over Innistrad,245,SOI,Normal,Near Mint,English,Mythic,116229,3101386
1,The Hunger Tide Rises,The Hunger Tide Rises,Modern Horizons 3,158,MH3,Normal,Near Mint,English,Uncommon,552850,7948065
1,The Necrobloom (Borderless),The Necrobloom,Modern Horizons 3,378,MH3,Normal,Near Mint,English,Rare,552464,7935064
2,The Princess Takes Flight,The Princess Takes Flight,Wilds of Eldraine,23,WOE,Normal,Near Mint,English,Uncommon,512675,7371485
1,The Shire (Borderless),The Shire,Universes Beyond: The Lord of the Rings: Tales of Middle-earth,345,LTR,Normal,Near Mint,English,Rare,488272,7028947
3,Thickest in the Thicket (Extended Art),Thickest in the Thicket,Commander: Bloomburrow,67,BLC,Normal,Near Mint,English,Rare,560252,8064046
1,Thief of Existence,Thief of Existence,Modern Horizons 3,174,MH3,Normal,Near Mint,English,Rare,552390,7932619
1,Thornplate Intimidator,Thornplate Intimidator,Bloomburrow,117,BLB,Foil,Near Mint,English,Common,559153,8040018
2,Thought Shucker,Thought Shucker,Bloomburrow,77,BLB,Foil,Near Mint,English,Common,558691,8031885
1,Thought Sponge,Thought Sponge,Commander 2019,12,C19,Normal,Near Mint,English,Rare,196464,4151773
1,Thought-Stalker Warlock,Thought-Stalker Warlock,Bloomburrow,118,BLB,Normal,Near Mint,English,Uncommon,559523,8043916
1,Thousand Moons Crackshot,Thousand Moons Crackshot,The Lost Caverns of Ixalan,37,LCI,Normal,Near Mint,English,Common,526350,7551112
1,Thousand Moons Infantry,Thousand Moons Infantry,The Lost Caverns of Ixalan,38,LCI,Normal,Near Mint,English,Common,526280,7546932
3,Thraben Charm,Thraben Charm,Modern Horizons 3,45,MH3,Normal,Near Mint,English,Common,552284,7925589
3,Thrashing Brontodon,Thrashing Brontodon,The Lost Caverns of Ixalan,216,LCI,Normal,Near Mint,English,Uncommon,524333,7506997
1,Threadbind Clique,Threadbind Clique,Wilds of Eldraine,239,WOE,Normal,Near Mint,English,Uncommon,512720,7373490
1,Three Tree Mascot,Three Tree Mascot,Bloomburrow,251,BLB,Normal,Near Mint,English,Common,559479,8041829
1,Three Tree Rootweaver,Three Tree Rootweaver,Bloomburrow,198,BLB,Normal,Near Mint,English,Common,559784,8051787
1,Thriving Skyclaw,Thriving Skyclaw,Modern Horizons 3,141,MH3,Normal,Near Mint,English,Common,553307,7962759
1,Thrummingbird,Thrummingbird,Phyrexia: All Will Be One,72,ONE,Normal,Near Mint,English,Uncommon,479284,6954550
1,Thrummingbird (Showcase),Thrummingbird,Phyrexia: All Will Be One,288,ONE,Foil,Near Mint,English,Uncommon,479285,6954635
1,Thrummingbird (Showcase),Thrummingbird,Phyrexia: All Will Be One,288,ONE,Normal,Near Mint,English,Uncommon,479285,6954630
1,"Thrun, Breaker of Silence","Thrun, Breaker of Silence",Promo Pack: Phyrexia: All Will Be One,186p,PPONE,Normal,Near Mint,English,Rare,488800,7034297
1,Thundertrap Trainer (BLB Bundle),Thundertrap Trainer,Unique and Miscellaneous Promos,386,UMP,Foil,Near Mint,English,Promo,558599,8030204
2,Tidecaller Mentor,Tidecaller Mentor,Bloomburrow,236,BLB,Normal,Near Mint,English,Uncommon,558356,8023205
1,Tidepool Turtle,Tidepool Turtle,Dominaria United,69,DMU,Normal,Near Mint,English,Common,283630,5778195
1,Time Sieve,Time Sieve,The List Reprints,ARB-31,LIST,Normal,Near Mint,English,Rare,204588,4275470
2,Tinker's Tote,Tinker's Tote,The Lost Caverns of Ixalan,40,LCI,Foil,Near Mint,English,Common,526365,7552177
1,Tireless Provisioner,Tireless Provisioner,The List Reprints,MH2-180,LIST,Normal,Near Mint,English,Uncommon,275210,5682811
1,Tithing Blade,Tithing Blade,The Lost Caverns of Ixalan,128,LCI,Normal,Near Mint,English,Common,526379,7553082
1,"Tourach, Dread Cantor","Tourach, Dread Cantor",Modern Horizons 2,102,MH2,Normal,Near Mint,English,Mythic,239844,4974896
1,Toxic Deluge (Retro Frame),Toxic Deluge,Modern Horizons 3,412,MH3,Normal,Near Mint,English,Rare,552732,7943454
1,Toxic Iguanar,Toxic Iguanar,Conflux,72,CON,Normal,Near Mint,English,Common,28616,255343
1,Treasure Cruise,Treasure Cruise,Ultimate Masters,79,UMA,Normal,Near Mint,English,Common,180788,3913910
2,Treetop Sentries,Treetop Sentries,Bloomburrow,201,BLB,Normal,Near Mint,English,Common,558699,8032360
1,Tribute to Urborg,Tribute to Urborg,Dominaria United,113,DMU,Normal,Near Mint,English,Common,283487,5773475
1,Trickster's Elk,Trickster's Elk,Modern Horizons 3,175,MH3,Normal,Near Mint,English,Uncommon,552281,7925349
1,Trickster's Elk,Trickster's Elk,Modern Horizons 3,175,MH3,Foil,Near Mint,English,Uncommon,552281,7925354
4,Triumphant Chomp,Triumphant Chomp,The Lost Caverns of Ixalan,170,LCI,Normal,Near Mint,English,Uncommon,525357,7525208
1,Turntimber Basilisk,Turntimber Basilisk,Jumpstart 2022,736,J22,Normal,Near Mint,English,Uncommon,455500,6759695
1,Twisted Riddlekeeper,Twisted Riddlekeeper,Modern Horizons 3,14,MH3,Normal,Near Mint,English,Uncommon,552848,7947905
1,Tyrranax Rex,Tyrranax Rex,Phyrexia: All Will Be One,189,ONE,Normal,Near Mint,English,Mythic,478411,6933743
1,Ugin's Labyrinth,Ugin's Labyrinth,Modern Horizons 3,233,MH3,Normal,Near Mint,English,Mythic,548589,7900707
1,Unbounded Potential,Unbounded Potential,Commander Masters,67,CMM,Normal,Near Mint,English,Common,507470,7313209
2,Uncharted Haven,Uncharted Haven,Bloomburrow,261,BLB,Normal,Near Mint,English,Common,559113,8037783
1,"Unctus, Grand Metatect","Unctus, Grand Metatect",Promo Pack: Phyrexia: All Will Be One,75p,PPONE,Normal,Near Mint,English,Rare,481605,6983886
1,Unnatural Restoration,Unnatural Restoration,Phyrexia: All Will Be One,191,ONE,Normal,Near Mint,English,Uncommon,478687,6942316
1,Unruly Catapult,Unruly Catapult,Wilds of Eldraine,156,WOE,Normal,Near Mint,English,Common,513355,7384749
1,Unstable Amulet,Unstable Amulet,Modern Horizons 3,142,MH3,Foil,Near Mint,English,Uncommon,552637,7938905
1,Unstable Amulet,Unstable Amulet,Modern Horizons 3,142,MH3,Normal,Near Mint,English,Uncommon,552637,7938900
1,Urabrask's Anointer,Urabrask's Anointer,Phyrexia: All Will Be One,152,ONE,Normal,Near Mint,English,Uncommon,478815,6945255
1,Utter Insignificance,Utter Insignificance,Modern Horizons 3,78,MH3,Foil,Near Mint,English,Common,552855,7948470
1,Valley Flamecaller,Valley Flamecaller,Bloomburrow,158,BLB,Normal,Near Mint,English,Rare,559770,8051333
1,Valley Flamecaller (Showcase),Valley Flamecaller,Bloomburrow,320,BLB,Foil,Near Mint,English,Rare,559771,8051398
1,Valley Floodcaller (Showcase),Valley Floodcaller,Bloomburrow,308,BLB,Normal,Near Mint,English,Rare,559147,8039823
1,Valley Rotcaller (Showcase),Valley Rotcaller,Bloomburrow,313,BLB,Foil,Near Mint,English,Rare,558438,8027696
1,Vanguard of the Rose,Vanguard of the Rose,The Lost Caverns of Ixalan,42,LCI,Normal,Near Mint,English,Uncommon,525365,7525773
1,Vanquish the Weak,Vanquish the Weak,March of the Machine,129,MOM,Foil,Near Mint,English,Common,491703,7084613
1,Venomous Brutalizer,Venomous Brutalizer,Phyrexia: All Will Be One,193,ONE,Normal,Near Mint,English,Uncommon,479366,6956315
1,Veteran Guardmouse,Veteran Guardmouse,Bloomburrow,237,BLB,Normal,Near Mint,English,Common,558436,8027571
1,Victimize,Victimize,Eternal Masters,113,EMA,Normal,Near Mint,English,Uncommon,118745,3147182
1,Vineshaper Prodigy,Vineshaper Prodigy,Dominaria United,187,DMU,Normal,Near Mint,English,Common,282808,5746881
1,Viral Spawning,Viral Spawning,Phyrexia: All Will Be One,194,ONE,Normal,Near Mint,English,Uncommon,478827,6945540
1,Visage of Dread,Visage of Dread,The Lost Caverns of Ixalan,129,LCI,Foil,Near Mint,English,Uncommon,525361,7525458
1,Vodalian Hexcatcher,Vodalian Hexcatcher,Dominaria United,75,DMU,Normal,Near Mint,English,Rare,283479,5772980
4,Voidpouncer,Voidpouncer,Modern Horizons 3,143,MH3,Normal,Near Mint,English,Common,553308,7962839
1,Volatile Stormdrake (Retro Frame),Volatile Stormdrake,Modern Horizons 3,404,MH3,Normal,Near Mint,English,Rare,552379,7931794
1,Voltstorm Angel,Voltstorm Angel,Modern Horizons 3,46,MH3,Normal,Near Mint,English,Uncommon,552613,7937055
1,Voracious Vermin,Voracious Vermin,Wilds of Eldraine,116,WOE,Foil,Near Mint,English,Common,512873,7375696
1,Vraska's Fall,Vraska's Fall,Phyrexia: All Will Be One,116,ONE,Normal,Near Mint,English,Common,479363,6956070
1,Vulshok Splitter,Vulshok Splitter,Phyrexia: All Will Be One,156,ONE,Normal,Near Mint,English,Common,478970,6948268
1,Wandertale Mentor,Wandertale Mentor,Bloomburrow,240,BLB,Normal,Near Mint,English,Uncommon,558377,8024316
2,War Squeak,War Squeak,Bloomburrow,160,BLB,Normal,Near Mint,English,Common,559128,8038683
3,Warren Elder,Warren Elder,Bloomburrow,37,BLB,Normal,Near Mint,English,Common,559132,8038923
1,Warren Warleader,Warren Warleader,Promo Pack: Bloomburrow,38,PPBLB,Normal,Near Mint,English,Mythic,560939,8071252
1,Waterlogged Hulk,Waterlogged Hulk,The Lost Caverns of Ixalan,83,LCI,Foil,Near Mint,English,Uncommon,525658,7530120
2,Waterspout Warden,Waterspout Warden,Bloomburrow,80,BLB,Normal,Near Mint,English,Common,559053,8035686
2,Wax-Wane Witness,Wax-Wane Witness,Bloomburrow,39,BLB,Normal,Near Mint,English,Common,559047,8035326
3,Waylaying Pirates,Waylaying Pirates,The Lost Caverns of Ixalan,85,LCI,Normal,Near Mint,English,Common,526308,7548962
1,Welcome to . . .,Welcome to . . .,Universes Beyond: Jurassic World Collection,7,REX,Normal,Near Mint,English,Rare,517547,7441343
1,Wheel of Potential (Retro Frame),Wheel of Potential,Modern Horizons 3,422,MH3,Normal,Near Mint,English,Rare,552366,7930974
2,Whiskerquill Scribe,Whiskerquill Scribe,Bloomburrow,161,BLB,Normal,Near Mint,English,Common,559496,8042809
1,Whisper of the Dross,Whisper of the Dross,Phyrexia: All Will Be One,117,ONE,Normal,Near Mint,English,Common,479612,6964919
1,"Wick, the Whorled Mind (Showcase)","Wick, the Whorled Mind",Bloomburrow,314,BLB,Normal,Near Mint,English,Rare,559155,8040033
1,Wick's Patrol,Wick's Patrol,Bloomburrow,121,BLB,Normal,Near Mint,English,Uncommon,559067,8036526
2,Wildfire Howl,Wildfire Howl,Bloomburrow,162,BLB,Normal,Near Mint,English,Uncommon,559772,8051453
1,Wind Drake,Wind Drake,Kaladesh,70,KLD,Normal,Near Mint,English,Common,123182,3204482
1,Wing It,Wing It,Modern Horizons 3,48,MH3,Normal,Near Mint,English,Common,553166,7956819
1,Wirewood Symbiote,Wirewood Symbiote,Modern Horizons 3,288,MH3,Normal,Near Mint,English,Uncommon,552634,7938660
1,Witch Enchanter,Witch Enchanter,Modern Horizons 3,239,MH3,Normal,Near Mint,English,Uncommon,552336,7929009
1,Wither and Bloom,Wither and Bloom,Modern Horizons 3,111,MH3,Foil,Near Mint,English,Common,553246,7959804
2,Wither and Bloom,Wither and Bloom,Modern Horizons 3,111,MH3,Normal,Near Mint,English,Common,553246,7959799
1,Worn Powerstone,Worn Powerstone,Modern Horizons 3,298,MH3,Foil,Near Mint,English,Uncommon,552629,7938265
1,Wrenn's Resolve,Wrenn's Resolve,March of the Machine,173,MOM,Normal,Near Mint,English,Common,491759,7088943
2,Writhing Necromass,Writhing Necromass,Dominaria United,115,DMU,Normal,Near Mint,English,Common,282821,5747921
1,Writhing Necromass,Writhing Necromass,Dominaria United,115,DMU,Foil,Near Mint,English,Common,282821,5747926
1,Wumpus Aberration,Wumpus Aberration,Modern Horizons 3,176,MH3,Normal,Near Mint,English,Uncommon,551671,7920598
1,Yavimaya Iconoclast,Yavimaya Iconoclast,Dominaria United,190,DMU,Normal,Near Mint,English,Uncommon,283120,5759773
1,Yavimaya Sapherd,Yavimaya Sapherd,The List Reprints,DOM-189,LIST,Normal,Near Mint,English,Common,203557,4270163
1,Yavimaya Sojourner,Yavimaya Sojourner,Dominaria United,191,DMU,Normal,Near Mint,English,Common,283504,5774275
1,Yotia Declares War,Yotia Declares War,Dominaria United,153,DMU,Normal,Near Mint,English,Uncommon,283274,5766534
1,Youthful Scholar,Youthful Scholar,The List Reprints,DTK-84,LIST,Normal,Near Mint,English,Uncommon,204223,4273662
1,Zephyr Singer,Zephyr Singer,Promo Pack: March of the Machine,86p,PPMOM,Normal,Near Mint,English,Rare,492822,7111035
1,Zoetic Glyph,Zoetic Glyph,The Lost Caverns of Ixalan,86,LCI,Normal,Near Mint,English,Uncommon,525279,7523325
1,"Zyym, Mesmeric Lord (No PW Symbol)","Zyym, Mesmeric Lord",Mystery Booster: Convention Edition Exclusives,104,CMB1,Normal,Near Mint,English,Special,247043,5152430
1,Unfathomable Truths,Unfathomable Truths,Modern Horizons 3,77,MH3,Normal,Near Mint,English,Common,553200,7958219
1,Water Wings,Water Wings,Wilds of Eldraine,77,WOE,Normal,Near Mint,English,Common,513038,7378031
1,Relic's Roar,Relic's Roar,The Lost Caverns of Ixalan,71,LCI,Normal,Near Mint,English,Common,526292,7547892
1,Ephara's Dispersal,Ephara's Dispersal,March of the Machine,55,MOM,Normal,Near Mint,English,Common,491731,7086698
1,Wicked Slumber,Wicked Slumber,March of the Machine,84,MOM,Normal,Near Mint,English,Uncommon,491247,7065490
1,Assimilate Essence,Assimilate Essence,March of the Machine,47,MOM,Normal,Near Mint,English,Common,491717,7085728
1,Change the Equation,Change the Equation,March of the Machine,50,MOM,Normal,Near Mint,English,Uncommon,490660,7059043
4,Tune the Narrative,Tune the Narrative,Modern Horizons 3,75,MH3,Normal,Near Mint,English,Common,552656,7940365
1,Brainsurge,Brainsurge,Modern Horizons 3,53,MH3,Normal,Near Mint,English,Uncommon,552298,7926469
2,Aether Spike,Aether Spike,Modern Horizons 3,50,MH3,Normal,Near Mint,English,Common,553168,7956919
2,Confounding Riddle,Confounding Riddle,The Lost Caverns of Ixalan,50,LCI,Normal,Near Mint,English,Uncommon,524983,7513570
2,Brackish Blunder,Brackish Blunder,The Lost Caverns of Ixalan,46,LCI,Normal,Near Mint,English,Common,526374,7552822
1,Out of Air,Out of Air,The Lost Caverns of Ixalan,69,LCI,Normal,Near Mint,English,Common,526311,7549202
1,Hurl into History,Hurl into History,The Lost Caverns of Ixalan,59,LCI,Normal,Near Mint,English,Uncommon,525039,7514006
1,Calculated Dismissal,Calculated Dismissal,Magic Origins,48,ORI,Normal,Near Mint,English,Common,100355,2900216
1,Shore Up,Shore Up,Dominaria United,64,DMU,Normal,Near Mint,English,Common,283623,5777635
1,Rowdy Research,Rowdy Research,Wilds of Eldraine,312,WOE,Foil,Near Mint,English,Uncommon,513384,7386989
1,Joint Exploration,Joint Exploration,Dominaria United,56,DMU,Foil,Near Mint,English,Uncommon,283155,5761882
1,Soothing of Smeagol,Soothing of Smeagol,Universes Beyond: The Lord of the Rings: Tales of Middle-earth,70,LTR,Foil,Near Mint,English,Common,499466,7198840
1,Starfall Invocation (Showcase),Starfall Invocation,Bloomburrow,298,BLB,Normal,Near Mint,English,Rare,559046,8035266
1,Otterball Antics,Otterball Antics,Bloomburrow,63,BLB,Foil,Near Mint,English,Uncommon,559143,8039613
2,Cursed Wombat,Cursed Wombat,Modern Horizons 3,181,MH3,Normal,Near Mint,English,Uncommon,553320,7963799
1,Restless Cottage,Restless Cottage,Promo Pack: Wilds of Eldraine,258p,PPWOE,Normal,Near Mint,English,Rare,514336,7413683
1,Botanical Brawler,Botanical Brawler,March of the Machine,220,MOM,Normal,Near Mint,English,Uncommon,490416,7047086
1,Rampaging Geoderm,Rampaging Geoderm,March of the Machine,251,MOM,Normal,Near Mint,English,Uncommon,491192,7064165
4,Expanding Ooze,Expanding Ooze,Modern Horizons 3,184,MH3,Normal,Near Mint,English,Common,552723,7942734
1,Winding Constrictor,Winding Constrictor,Aether Revolt,140,AER,Normal,Near Mint,English,Uncommon,126369,3258155
1,Cyclops Superconductor,Cyclops Superconductor,Modern Horizons 3,182,MH3,Normal,Near Mint,English,Common,553319,7963719
1,Halo Forager,Halo Forager,March of the Machine,227,MOM,Normal,Near Mint,English,Uncommon,490325,7042866
1,Joyful Stormsculptor,Joyful Stormsculptor,March of the Machine,243,MOM,Normal,Near Mint,English,Uncommon,490499,7051986
1,Goblin Anarchomancer (Retro Frame),Goblin Anarchomancer,Modern Horizons 2,421,MH2,Normal,Near Mint,English,Common,240454,5005941
1,Tainted Observer,Tainted Observer,Phyrexia: All Will Be One,217,ONE,Normal,Near Mint,English,Uncommon,479032,6950234
1,Ondu Knotmaster,Ondu Knotmaster,Modern Horizons 3,196,MH3,Normal,Near Mint,English,Uncommon,552818,7945655
2,Snapping Voidcraw,Snapping Voidcraw,Modern Horizons 3,204,MH3,Normal,Near Mint,English,Common,553313,7963239
1,Necrogen Rotpriest,Necrogen Rotpriest,Phyrexia: All Will Be One,212,ONE,Normal,Near Mint,English,Uncommon,478386,6933301
2,Necrogen Rotpriest (Showcase),Necrogen Rotpriest,Phyrexia: All Will Be One,296,ONE,Normal,Near Mint,English,Uncommon,478704,6943141
2,Planar Genesis,Planar Genesis,Modern Horizons 3,198,MH3,Normal,Near Mint,English,Uncommon,552841,7947495
2,Suppression Ray,Suppression Ray,Modern Horizons 3,260,MH3,Normal,Near Mint,English,Uncommon,552639,7939060
1,Writhing Chrysalis,Writhing Chrysalis,Modern Horizons 3,208,MH3,Normal,Near Mint,English,Common,551669,7920438
1,Stump Stomp,Stump Stomp,Modern Horizons 3,259,MH3,Normal,Near Mint,English,Uncommon,552648,7939725
1,Rush of Inspiration,Rush of Inspiration,Modern Horizons 3,257,MH3,Normal,Near Mint,English,Uncommon,552640,7939140
1,Treacherous Terrain,Treacherous Terrain,Commander 2016,47,C16,Normal,Near Mint,English,Uncommon,124666,3247274
1,Captured by Lagacs,Captured by Lagacs,Modern Horizons 2,188,MH2,Normal,Near Mint,English,Common,240406,5001781
1,Deathreap Ritual,Deathreap Ritual,Conspiracy,44,CNS,Normal,Near Mint,English,Uncommon,83176,1187519
1,Scurry of Gremlins,Scurry of Gremlins,Modern Horizons 3,203,MH3,Normal,Near Mint,English,Uncommon,541271,7789852
1,Invasion of Lorwyn,Invasion of Lorwyn,March of the Machine,236,MOM,Normal,Near Mint,English,Uncommon,490563,7054593
1,Invasion of Pyrulea,Invasion of Pyrulea,March of the Machine,240,MOM,Normal,Near Mint,English,Uncommon,491208,7065145
2,Invasion of Xerex,Invasion of Xerex,March of the Machine,242,MOM,Normal,Near Mint,English,Uncommon,491195,7064405
1,Chrome Courier,Chrome Courier,Modern Horizons 2,190,MH2,Normal,Near Mint,English,Common,240407,5001891
1,Ethersworn Sphinx,Ethersworn Sphinx,Modern Horizons 2,195,MH2,Normal,Near Mint,English,Uncommon,240171,4986672
1,Charforger,Charforger,Phyrexia: All Will Be One,199,ONE,Normal,Near Mint,English,Uncommon,479044,6950714
4,Riddle Gate Gargoyle,Riddle Gate Gargoyle,Modern Horizons 3,201,MH3,Normal,Near Mint,English,Common,553315,7963399
1,Strength of the Harvest,Strength of the Harvest,Modern Horizons 3,258,MH3,Foil,Near Mint,English,Uncommon,552647,7939650
1,Cranial Ram,Cranial Ram,Modern Horizons 3,180,MH3,Foil,Near Mint,English,Common,552718,7942339
2,Cranial Ram,Cranial Ram,Modern Horizons 3,180,MH3,Normal,Near Mint,English,Common,552718,7942334
1,Master's Guide-Mural,Master's Guide-Mural,The Lost Caverns of Ixalan,233,LCI,Normal,Near Mint,English,Uncommon,525141,7516639
1,Nazgul Battle-Mace (Borderless),Nazgul Battle-Mace,Commander: The Lord of the Rings: Tales of Middle-earth,510,LTC,Foil,Near Mint,English,Rare,517259,7438129
1,"Witch-king, Sky Scourge (Borderless)","Witch-king, Sky Scourge",Commander: The Lord of the Rings: Tales of Middle-earth,511,LTC,Foil,Near Mint,English,Mythic,517261,7438139
1,Call Forth the Tempest (Borderless),Call Forth the Tempest,Commander: The Lord of the Rings: Tales of Middle-earth,509,LTC,Foil,Near Mint,English,Rare,517252,7438094
1,Mordor on the March (Borderless),Mordor on the March,Commander: The Lord of the Rings: Tales of Middle-earth,512,LTC,Foil,Near Mint,English,Rare,517258,7438124
1,Fell Beast of Mordor (Borderless),Fell Beast of Mordor,Commander: The Lord of the Rings: Tales of Middle-earth,513,LTC,Foil,Near Mint,English,Rare,517253,7438099
1,"Minas Morgul, Dark Fortress (Borderless)","Minas Morgul, Dark Fortress",Commander: The Lord of the Rings: Tales of Middle-earth,514,LTC,Foil,Near Mint,English,Rare,517257,7438119
1,Olorin's Searing Light (Borderless),Olorin's Searing Light,Commander: The Lord of the Rings: Tales of Middle-earth,503,LTC,Foil,Near Mint,English,Rare,517247,7438069
1,"Rammas Echor, Ancient Shield (Borderless)","Rammas Echor, Ancient Shield",Commander: The Lord of the Rings: Tales of Middle-earth,505,LTC,Foil,Near Mint,English,Rare,517249,7438079
1,Sorcerous Squall (Borderless),Sorcerous Squall,Commander: The Lord of the Rings: Tales of Middle-earth,504,LTC,Foil,Near Mint,English,Rare,517250,7438084
1,Courageous Resolve (Borderless),Courageous Resolve,Commander: The Lord of the Rings: Tales of Middle-earth,506,LTC,Foil,Near Mint,English,Rare,517239,7438029
1,Gandalf of the Secret Fire (Borderless),Gandalf of the Secret Fire,Commander: The Lord of the Rings: Tales of Middle-earth,507,LTC,Foil,Near Mint,English,Mythic,517245,7438059
1,Fell Beast's Shriek (Borderless),Fell Beast's Shriek,Commander: The Lord of the Rings: Tales of Middle-earth,508,LTC,Foil,Near Mint,English,Rare,517240,7438034
1,Arboreal Alliance (Borderless),Arboreal Alliance,Commander: The Lord of the Rings: Tales of Middle-earth,497,LTC,Foil,Near Mint,English,Rare,517238,7438024
1,"Galadriel, Light of Valinor (Borderless)","Galadriel, Light of Valinor",Commander: The Lord of the Rings: Tales of Middle-earth,498,LTC,Foil,Near Mint,English,Mythic,517243,7438049
1,Rally the Galadhrim (Borderless),Rally the Galadhrim,Commander: The Lord of the Rings: Tales of Middle-earth,499,LTC,Foil,Near Mint,English,Rare,517248,7438074
1,Galadriel's Dismissal (Borderless),Galadriel's Dismissal,Commander: The Lord of the Rings: Tales of Middle-earth,500,LTC,Foil,Near Mint,English,Rare,517244,7438054
1,Mists of Lorien (Borderless),Mists of Lorien,Commander: The Lord of the Rings: Tales of Middle-earth,501,LTC,Foil,Near Mint,English,Rare,517246,7438064
